player_name,team_name,minute,shot_statsbomb_xg,shot_outcome_name,shot_technique_name,shot_body_part_name,x,y,is_goal
Gareth Frank Bale,Real Madrid,67,0.09394495,Saved,Normal,Left Foot,100.0,42.6,0
Luis Alberto Suárez Díaz,Barcelona,69,0.046138667,Blocked,Half Volley,Left Foot,103.6,42.0,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,78,0.02655458,Blocked,Normal,Right Foot,99.8,34.2,0
Luis Alberto Suárez Díaz,Barcelona,79,0.009944255,Off T,Half Volley,Right Foot,111.0,59.3,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,81,0.024609288,Post,Normal,Right Foot,103.7,22.2,0
Gareth Frank Bale,Real Madrid,81,0.12785544,Saved,Normal,Right Foot,110.1,56.2,0
Luis Alberto Suárez Díaz,Barcelona,83,0.06002346,Off T,Half Volley,Right Foot,105.5,44.6,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,84,0.07700351,Goal,Normal,Right Foot,115.8,30.1,1
Arda Turan,Barcelona,91,0.11549341,Blocked,Half Volley,Left Foot,108.5,41.3,0
Luis Alberto Suárez Díaz,Barcelona,6,0.053170346,Off T,Normal,Left Foot,109.7,30.6,0
Oriol Riera Magem,RC Deportivo La Coruña,9,0.017495241,Off T,Normal,Right Foot,87.5,31.7,0
Lionel Andrés Messi Cuccittini,Barcelona,10,0.08545912,Saved,Normal,Left Foot,107.1,34.0,0
Luis Alberto Suárez Díaz,Barcelona,10,0.36041373,Goal,Volley,Left Foot,116.4,38.9,1
Pedro Mosquera Parada,RC Deportivo La Coruña,15,0.032769945,Wayward,Volley,Left Foot,97.5,33.8,0
Celso Borges Mora,RC Deportivo La Coruña,17,0.3936158,Saved,Volley,Left Foot,113.3,37.4,0
Rubén Gracia Calmache,RC Deportivo La Coruña,18,0.021346826,Blocked,Normal,Right Foot,98.6,55.0,0
Celso Borges Mora,RC Deportivo La Coruña,18,0.19260886,Blocked,Normal,Right Foot,113.4,43.3,0
Oriol Riera Magem,RC Deportivo La Coruña,18,0.08396958,Off T,Normal,Right Foot,113.5,49.6,0
Luis Alberto Suárez Díaz,Barcelona,22,0.12849604,Off T,Overhead Kick,Right Foot,112.4,46.8,0
Luis Alberto Suárez Díaz,Barcelona,23,0.44012877,Goal,Normal,Right Foot,108.7,38.0,1
Lucas Pérez Martínez,RC Deportivo La Coruña,26,0.035062324,Off T,Half Volley,Left Foot,107.0,24.2,0
Lucas Pérez Martínez,RC Deportivo La Coruña,32,0.03625513,Saved,Normal,Left Foot,100.6,31.3,0
Lionel Andrés Messi Cuccittini,Barcelona,36,0.06601962,Blocked,Normal,Left Foot,103.2,30.6,0
Ivan Rakitić,Barcelona,46,0.26528195,Goal,Volley,Right Foot,111.6,45.0,1
Neymar da Silva Santos Junior,Barcelona,49,0.06740473,Wayward,Normal,Left Foot,101.2,32.6,0
Ivan Rakitić,Barcelona,49,0.013807261,Off T,Volley,Right Foot,94.7,56.8,0
Luis Alberto Suárez Díaz,Barcelona,52,0.38335487,Goal,Normal,Right Foot,106.7,42.1,1
Lucas Pérez Martínez,RC Deportivo La Coruña,59,0.097582646,Saved,Half Volley,Left Foot,108.5,30.0,0
Ivan Rakitić,Barcelona,62,0.027607061,Off T,Normal,Right Foot,94.1,51.3,0
Luis Alberto Suárez Díaz,Barcelona,63,0.57416403,Blocked,Normal,Left Foot,113.4,43.9,0
Luis Alberto Suárez Díaz,Barcelona,63,0.5388025,Goal,Normal,Left Foot,116.6,42.9,1
Lucas Pérez Martínez,RC Deportivo La Coruña,65,0.052517608,Blocked,Normal,Right Foot,113.8,50.9,0
Pedro Mosquera Parada,RC Deportivo La Coruña,66,0.042765014,Off T,Volley,Left Foot,97.6,46.2,0
Lucas Pérez Martínez,RC Deportivo La Coruña,68,0.4215665,Off T,Half Volley,Right Foot,114.0,40.0,0
Lionel Andrés Messi Cuccittini,Barcelona,72,0.20229952,Goal,Normal,Left Foot,106.5,41.4,1
Jonás Manuel Gutiérrez,RC Deportivo La Coruña,75,0.095218256,Off T,Normal,Head,111.1,36.6,0
Marc Bartra Aregall,Barcelona,78,0.26879427,Goal,Normal,Right Foot,106.7,48.2,1
Neymar da Silva Santos Junior,Barcelona,80,0.47204635,Goal,Normal,Left Foot,114.8,35.1,1
Fayçal Fajr,RC Deportivo La Coruña,81,0.022727758,Saved,Normal,Right Foot,94.1,27.3,0
Fayçal Fajr,RC Deportivo La Coruña,83,0.017110938,Off T,Normal,Right Foot,89.3,28.4,0
Federico Nicolás Cartabia,RC Deportivo La Coruña,84,0.018200863,Saved,Normal,Left Foot,91.5,42.5,0
Federico Nicolás Cartabia,RC Deportivo La Coruña,85,0.044417504,Blocked,Normal,Left Foot,96.3,47.3,0
Luis Alberto Suárez Díaz,Barcelona,89,0.08678702,Off T,Normal,Right Foot,105.9,52.3,0
Saúl Ñíguez Esclapez,Atlético Madrid,1,0.01033773,Saved,Normal,Left Foot,97.1,58.3,0
Jorge Resurrección Merodio,Atlético Madrid,9,0.12563099,Goal,Half Volley,Right Foot,105.2,39.5,1
Yannick Ferreira Carrasco,Atlético Madrid,11,0.031835385,Off T,Volley,Right Foot,96.4,51.8,0
Daniel Alves da Silva,Barcelona,16,0.05860126,Blocked,Volley,Right Foot,106.7,50.4,0
Augusto Matías Fernández,Atlético Madrid,19,0.035261493,Off T,Normal,Right Foot,93.2,41.9,0
Lionel Andrés Messi Cuccittini,Barcelona,25,0.03034106,Off T,Normal,Left Foot,92.4,53.6,0
Luis Alberto Suárez Díaz,Barcelona,28,0.050105657,Saved,Normal,Left Foot,112.4,26.5,0
Lionel Andrés Messi Cuccittini,Barcelona,29,0.15589306,Goal,Normal,Left Foot,109.9,37.3,1
Antoine Griezmann,Atlético Madrid,36,0.041714158,Off T,Normal,Left Foot,106.1,28.2,0
Luis Alberto Suárez Díaz,Barcelona,37,0.10824084,Goal,Normal,Right Foot,115.3,50.0,1
Neymar da Silva Santos Junior,Barcelona,42,0.025813177,Blocked,Normal,Left Foot,99.8,24.5,0
Antoine Griezmann,Atlético Madrid,55,0.38035107,Saved,Volley,Left Foot,114.6,40.7,0
José María Giménez de Vargas,Atlético Madrid,56,0.05476525,Wayward,Normal,Head,109.1,37.6,0
Lionel Andrés Messi Cuccittini,Barcelona,67,0.008369259,Saved,Normal,Left Foot,114.2,63.4,0
Arda Turan,Barcelona,77,0.070916675,Off T,Normal,Right Foot,104.9,52.1,0
Daniel Alves da Silva,Barcelona,79,0.01943625,Off T,Normal,Right Foot,98.5,55.9,0
Luis Alberto Suárez Díaz,Barcelona,88,0.04295029,Off T,Normal,Right Foot,99.8,27.5,0
Adrián Embarba Blázquez,Rayo Vallecano,3,0.09299022,Saved,Normal,Left Foot,95.7,40.4,0
Adrián Embarba Blázquez,Rayo Vallecano,14,0.04995239,Saved,Normal,Right Foot,97.1,41.0,0
Lionel Andrés Messi Cuccittini,Barcelona,20,0.10564601,Saved,Normal,Left Foot,111.9,28.4,0
Ivan Rakitić,Barcelona,21,0.26464975,Goal,Half Volley,Right Foot,112.7,32.1,1
Lionel Andrés Messi Cuccittini,Barcelona,22,0.20263678,Goal,Normal,Left Foot,108.3,34.4,1
Andrés Iniesta Luján,Barcelona,25,0.073379375,Blocked,Normal,Left Foot,99.6,36.4,0
Jérémy Mathieu,Barcelona,26,0.068113126,Blocked,Normal,Right Foot,104.8,46.7,0
Neymar da Silva Santos Junior,Barcelona,30,0.012028871,Off T,Normal,Left Foot,106.4,21.4,0
Luis Alberto Suárez Díaz,Barcelona,37,0.23536615,Saved Off Target,Volley,Left Foot,95.4,29.3,0
Joaquín José Marín Ruiz,Rayo Vallecano,40,0.14574043,Off T,Normal,Head,111.3,36.4,0
Gerard Piqué Bernabéu,Barcelona,44,0.066014625,Blocked,Normal,Head,109.0,41.6,0
Gerard Piqué Bernabéu,Barcelona,45,0.06868838,Wayward,Normal,Head,109.5,40.4,0
Neymar da Silva Santos Junior,Barcelona,46,0.19485271,Off T,Volley,Left Foot,112.6,30.9,0
Luis Alberto Suárez Díaz,Barcelona,51,0.08950944,Off T,Normal,Right Foot,115.2,51.8,0
Luis Alberto Suárez Díaz,Barcelona,52,0.21959229,Post,Half Volley,Right Foot,108.2,45.2,0
Lionel Andrés Messi Cuccittini,Barcelona,52,0.19386896,Goal,Normal,Left Foot,109.8,39.3,1
Neymar da Silva Santos Junior,Barcelona,54,0.15458007,Off T,Normal,Left Foot,115.2,31.2,0
Alberto Mateus Contreiras Gonçalves,Rayo Vallecano,56,0.6941105,Goal,Normal,Head,117.9,41.1,1
Roberto Román Triguero,Rayo Vallecano,60,0.020652045,Off T,Half Volley,Right Foot,89.1,38.9,0
Lionel Andrés Messi Cuccittini,Barcelona,63,0.116288066,Off T,Normal,Left Foot,104.2,35.8,0
Luis Alberto Suárez Díaz,Barcelona,64,0.06674532,Saved,Normal,Right Foot,106.8,54.4,0
Neymar da Silva Santos Junior,Barcelona,66,0.10131749,Post,Normal,Right Foot,100.7,45.2,0
Luis Alberto Suárez Díaz,Barcelona,68,0.7835,Saved,Normal,Right Foot,108.0,39.9,0
Lionel Andrés Messi Cuccittini,Barcelona,71,0.27113342,Goal,Normal,Left Foot,105.2,43.4,1
Luis Alberto Suárez Díaz,Barcelona,81,0.027470373,Wayward,Normal,Left Foot,117.3,29.5,0
Arda Turan,Barcelona,85,0.2941532,Goal,Normal,Head,114.0,46.7,1
Adrián Embarba Blázquez,Rayo Vallecano,87,0.03938504,Saved,Normal,Right Foot,100.5,54.0,0
Jonhatan Montiel Caballero,Rayo Vallecano,89,0.009032312,Blocked,Normal,Left Foot,103.3,59.1,0
Roberto Román Triguero,Rayo Vallecano,89,0.24951433,Off T,Normal,Head,109.6,33.9,0
Lionel Andrés Messi Cuccittini,Barcelona,2,0.373829,Off T,Normal,Head,114.6,42.6,0
Andrés Iniesta Luján,Barcelona,9,0.03902529,Blocked,Normal,Left Foot,98.3,45.5,0
Alejandro Menéndez Díez,Sporting Gijón,10,0.2006163,Saved,Half Volley,Right Foot,109.1,37.6,0
Lionel Andrés Messi Cuccittini,Barcelona,11,0.26515892,Goal,Lob,Head,103.0,44.1,1
Lionel Andrés Messi Cuccittini,Barcelona,15,0.15127519,Saved,Half Volley,Left Foot,108.9,32.7,0
Alen Halilović,Sporting Gijón,20,0.031189092,Blocked,Normal,Left Foot,92.2,36.9,0
Sergi Roberto Carnicer,Barcelona,26,0.041563563,Off T,Normal,Left Foot,100.0,49.0,0
Alejandro Menéndez Díez,Sporting Gijón,35,0.15751874,Off T,Half Volley,Left Foot,114.1,32.4,0
Andrés Iniesta Luján,Barcelona,37,0.024206055,Off T,Volley,Left Foot,99.2,26.9,0
Luis Alberto Suárez Díaz,Barcelona,39,0.10260095,Blocked,Normal,Right Foot,111.9,48.5,0
Alen Halilović,Sporting Gijón,44,0.021751402,Blocked,Volley,Right Foot,114.3,54.1,0
Lionel Andrés Messi Cuccittini,Barcelona,50,0.038565822,Off T,Normal,Left Foot,97.7,30.1,0
Luis Alberto Suárez Díaz,Barcelona,53,0.102951586,Off T,Lob,Left Foot,103.8,47.5,0
Andrés Iniesta Luján,Barcelona,54,0.037909128,Off T,Normal,Right Foot,94.5,39.9,0
Lionel Andrés Messi Cuccittini,Barcelona,55,0.06802601,Off T,Normal,Left Foot,105.0,40.9,0
Jordi Alba Ramos,Barcelona,57,0.013508299,Blocked,Half Volley,Left Foot,109.1,20.4,0
Neymar da Silva Santos Junior,Barcelona,58,0.17624219,Saved,Normal,Right Foot,114.3,31.1,0
Lionel Andrés Messi Cuccittini,Barcelona,61,0.008533415,Off T,Normal,Left Foot,88.9,53.7,0
Luis Alberto Suárez Díaz,Barcelona,62,0.43783498,Goal,Normal,Right Foot,115.7,46.4,1
Ivan Rakitić,Barcelona,68,0.0061936476,Off T,Half Volley,Right Foot,89.9,57.1,0
Neymar da Silva Santos Junior,Barcelona,69,0.042025223,Blocked,Normal,Head,107.9,44.7,0
Lionel Andrés Messi Cuccittini,Barcelona,71,0.0950242,Blocked,Half Volley,Left Foot,114.1,35.0,0
Marc Bartra Aregall,Barcelona,71,0.13618739,Off T,Normal,Head,114.5,37.2,0
Luis Alberto Suárez Díaz,Barcelona,73,0.7835,Goal,Normal,Right Foot,108.3,40.3,1
Luis Alberto Suárez Díaz,Barcelona,76,0.7835,Goal,Normal,Right Foot,108.2,40.1,1
Neymar da Silva Santos Junior,Barcelona,85,0.7835,Goal,Normal,Right Foot,108.1,40.1,1
Luis Alberto Suárez Díaz,Barcelona,87,0.21101259,Goal,Normal,Right Foot,108.8,32.0,1
Luis Alberto Suárez Díaz,Barcelona,1,0.07571788,Saved,Normal,Right Foot,117.9,48.9,0
Munir El Haddadi Mohamed,Barcelona,1,0.9133661,Goal,Normal,Right Foot,119.3,38.1,1
Charles Días Barbosa de Oliveira,Málaga,8,0.060600106,Wayward,Backheel,Left Foot,108.4,33.1,0
Duje Čop,Málaga,9,0.15145154,Saved,Normal,Head,110.1,34.8,0
Charles Días Barbosa de Oliveira,Málaga,11,0.12100739,Blocked,Normal,Head,113.1,42.3,0
Roberto José Rosales Altuve,Málaga,13,0.031101836,Blocked,Normal,Right Foot,100.8,55.0,0
Charles Días Barbosa de Oliveira,Málaga,13,0.06573531,Blocked,Normal,Head,108.6,42.9,0
Gonzalo Castro Irizábal,Málaga,13,0.048216503,Saved to Post,Half Volley,Left Foot,97.8,37.9,0
Charles Días Barbosa de Oliveira,Málaga,13,0.076546066,Blocked,Half Volley,Right Foot,114.3,51.7,0
Juan Pablo Añor Acosta,Málaga,31,0.12243083,Goal,Normal,Right Foot,105.6,41.2,1
Duje Čop,Málaga,36,0.05689864,Saved Off Target,Normal,Head,104.6,37.7,0
Duje Čop,Málaga,40,0.010448389,Saved,Normal,Right Foot,103.3,58.5,0
Munir El Haddadi Mohamed,Barcelona,43,0.097420625,Saved,Normal,Left Foot,108.4,27.7,0
Lionel Andrés Messi Cuccittini,Barcelona,43,0.31566206,Blocked,Normal,Right Foot,113.7,39.7,0
Lionel Andrés Messi Cuccittini,Barcelona,49,0.055730876,Blocked,Normal,Left Foot,94.0,50.0,0
Adriano Correia Claro,Barcelona,49,0.03642713,Off T,Half Volley,Left Foot,99.3,30.1,0
Lionel Andrés Messi Cuccittini,Barcelona,50,0.23106429,Goal,Volley,Left Foot,113.7,45.2,1
Ignacio Camacho Barnola,Málaga,62,0.022669934,Saved,Normal,Right Foot,88.2,44.1,0
Arda Turan,Barcelona,68,0.08370209,Off T,Normal,Head,112.6,41.0,0
Ignacio Camacho Barnola,Málaga,72,0.076472014,Saved,Half Volley,Right Foot,111.0,49.5,0
Roberto José Rosales Altuve,Málaga,77,0.062384196,Saved,Normal,Left Foot,102.1,45.1,0
Lionel Andrés Messi Cuccittini,Barcelona,80,0.22053735,Off T,Normal,Left Foot,111.6,49.6,0
Charles Días Barbosa de Oliveira,Málaga,84,0.1885868,Off T,Volley,Left Foot,113.3,38.1,0
Lionel Andrés Messi Cuccittini,Barcelona,86,0.024582764,Blocked,Normal,Left Foot,87.1,34.2,0
Lionel Andrés Messi Cuccittini,Barcelona,87,0.07766422,Saved,Half Volley,Left Foot,108.5,32.2,0
Lionel Andrés Messi Cuccittini,Barcelona,7,0.07573616,Goal,Normal,Left Foot,94.7,41.1,1
Luis Alberto Suárez Díaz,Barcelona,9,0.10656489,Saved,Normal,Right Foot,114.2,50.8,0
Lionel Andrés Messi Cuccittini,Barcelona,9,0.29718226,Saved,Normal,Right Foot,116.2,45.7,0
Neymar da Silva Santos Junior,Barcelona,12,0.10039073,Blocked,Normal,Right Foot,107.1,35.4,0
Lionel Andrés Messi Cuccittini,Barcelona,15,0.039084595,Off T,Normal,Left Foot,96.3,24.5,0
Neymar da Silva Santos Junior,Barcelona,18,0.066677466,Off T,Normal,Right Foot,99.1,27.3,0
Lionel Andrés Messi Cuccittini,Barcelona,21,0.14641865,Off T,Half Volley,Right Foot,108.1,41.3,0
Felipe Salvador Caicedo Corozo,Espanyol,29,0.08120885,Saved,Normal,Left Foot,112.2,28.4,0
Víctor Guillermo Álvarez Delgado,Espanyol,30,0.31057602,Blocked,Half Volley,Right Foot,105.8,33.5,0
Papa Kouly Diop,Espanyol,30,0.05084414,Off T,Normal,Head,107.3,34.3,0
Lionel Andrés Messi Cuccittini,Barcelona,32,0.05311185,Blocked,Normal,Left Foot,103.9,34.8,0
Luis Alberto Suárez Díaz,Barcelona,51,0.4506838,Goal,Normal,Right Foot,108.3,43.4,1
Luis Alberto Suárez Díaz,Barcelona,60,0.0981577,Goal,Normal,Head,110.1,40.1,1
Ivan Rakitić,Barcelona,68,0.042301383,Off T,Normal,Head,95.3,40.7,0
Rafael Alcântara do Nascimento,Barcelona,73,0.76316875,Goal,Normal,Right Foot,111.8,44.7,1
Neymar da Silva Santos Junior,Barcelona,82,0.5387931,Goal,Normal,Right Foot,114.2,35.3,1
Lionel Andrés Messi Cuccittini,Barcelona,84,0.14840929,Off T,Normal,Left Foot,107.9,32.4,0
Víctor Sánchez Mata,Espanyol,92,0.045276254,Off T,Normal,Right Foot,96.8,26.2,0
Neymar da Silva Santos Junior,Barcelona,6,0.036163606,Blocked,Normal,Right Foot,91.6,28.5,0
Sergio Ezequiel Araújo,Las Palmas,20,0.02890714,Saved,Normal,Right Foot,111.7,54.6,0
Luis Alberto Suárez Díaz,Barcelona,24,0.072419174,Goal,Normal,Head,110.7,38.6,1
Neymar da Silva Santos Junior,Barcelona,32,0.3314851,Off T,Normal,Other,111.9,36.9,0
Jonathan Viera Ramos,Las Palmas,35,0.0053499024,Saved,Normal,Right Foot,84.1,20.7,0
Sergio Busquets i Burgos,Barcelona,36,0.018135607,Blocked,Half Volley,Right Foot,96.6,40.4,0
Jonathan Viera Ramos,Las Palmas,40,0.09267495,Off T,Normal,Left Foot,104.1,45.6,0
Ivan Rakitić,Barcelona,43,0.048817232,Off T,Normal,Right Foot,96.3,41.2,0
Luis Alberto Suárez Díaz,Barcelona,49,0.013573005,Blocked,Normal,Right Foot,112.7,55.2,0
Luis Alberto Suárez Díaz,Barcelona,53,0.13889985,Goal,Normal,Right Foot,110.3,29.8,1
Sergio Ezequiel Araújo,Las Palmas,57,0.029784204,Saved,Normal,Left Foot,109.4,26.1,0
Neymar da Silva Santos Junior,Barcelona,62,0.051405538,Saved,Normal,Right Foot,107.6,55.6,0
Neymar da Silva Santos Junior,Barcelona,66,0.7835,Off T,Normal,Right Foot,108.1,40.1,0
David Simón Rodríguez Santana,Las Palmas,70,0.116377726,Saved,Normal,Left Foot,103.1,29.6,0
Neymar da Silva Santos Junior,Barcelona,70,0.14809313,Off T,Normal,Left Foot,113.7,28.8,0
Munir El Haddadi Mohamed,Barcelona,71,0.029136254,Off T,Normal,Left Foot,90.6,35.0,0
Luis Alberto Suárez Díaz,Barcelona,74,0.08905797,Saved,Normal,Right Foot,113.1,52.8,0
Mubarak Wakaso,Las Palmas,75,0.01530729,Saved,Normal,Left Foot,86.3,38.1,0
Antolín Alcáraz Viveros,Las Palmas,76,0.17232966,Blocked,Normal,Head,113.3,46.2,0
Jonathan Viera Ramos,Las Palmas,77,0.061742336,Off T,Normal,Right Foot,93.4,46.9,0
Javier Alejandro Mascherano,Barcelona,81,0.022485733,Saved,Normal,Right Foot,89.0,38.4,0
Sandro Ramírez Castillo,Barcelona,83,0.031185396,Saved,Normal,Right Foot,100.4,23.6,0
Luis Alberto Suárez Díaz,Barcelona,84,0.06992469,Off T,Normal,Right Foot,94.7,32.0,0
Jonathan Viera Ramos,Las Palmas,87,0.10348661,Goal,Normal,Right Foot,106.9,27.4,1
Sandro Ramírez Castillo,Barcelona,88,0.2075036,Off T,Normal,Right Foot,110.3,47.8,0
Jonathan Viera Ramos,Las Palmas,89,0.06531983,Off T,Normal,Right Foot,100.6,50.8,0
Sergio Busquets i Burgos,Barcelona,8,0.03533704,Saved,Normal,Right Foot,94.3,48.5,0
Luis Alberto Suárez Díaz,Barcelona,9,0.09378761,Wayward,Backheel,Right Foot,115.9,50.0,0
Lionel Andrés Messi Cuccittini,Barcelona,13,0.031388998,Blocked,Normal,Left Foot,99.8,48.4,0
Sergio Busquets i Burgos,Barcelona,14,0.036052294,Off T,Backheel,Right Foot,112.6,30.8,0
Juan Carlos Pérez López,Málaga,18,0.010075313,Off T,Normal,Left Foot,51.9,19.0,0
Javier Alejandro Mascherano,Barcelona,25,0.23522115,Post,Normal,Head,114.0,36.5,0
Thomas Vermaelen,Barcelona,29,0.08673346,Saved,Normal,Head,107.6,47.6,0
Neymar da Silva Santos Junior,Barcelona,31,0.043949135,Saved,Normal,Left Foot,105.2,30.3,0
Duje Čop,Málaga,34,0.17127223,Saved,Normal,Right Foot,109.5,40.7,0
Luis Alberto Suárez Díaz,Barcelona,35,0.047547583,Saved,Normal,Left Foot,108.6,31.2,0
Luis Alberto Suárez Díaz,Barcelona,41,0.033389032,Saved,Normal,Right Foot,107.2,23.3,0
Javier Alejandro Mascherano,Barcelona,49,0.0077484325,Off T,Normal,Right Foot,94.5,59.3,0
Lionel Andrés Messi Cuccittini,Barcelona,51,0.18648198,Saved,Normal,Left Foot,107.7,37.7,0
Thomas Vermaelen,Barcelona,52,0.0690001,Saved,Normal,Left Foot,107.3,35.4,0
Lionel Andrés Messi Cuccittini,Barcelona,57,0.06147192,Saved,Normal,Left Foot,105.1,50.9,0
Andrés Iniesta Luján,Barcelona,58,0.037785444,Off T,Normal,Left Foot,97.1,30.6,0
Luis Alberto Suárez Díaz,Barcelona,60,0.08936452,Off T,Normal,Head,112.4,38.6,0
Neymar da Silva Santos Junior,Barcelona,61,0.11950513,Blocked,Normal,Left Foot,113.2,29.2,0
Lionel Andrés Messi Cuccittini,Barcelona,64,0.060241994,Saved,Normal,Right Foot,115.9,51.1,0
Lionel Andrés Messi Cuccittini,Barcelona,69,0.025775654,Saved,Normal,Left Foot,91.3,45.6,0
Rafael Alcântara do Nascimento,Barcelona,70,0.010149043,Saved,Normal,Left Foot,99.8,59.4,0
Lionel Andrés Messi Cuccittini,Barcelona,71,0.06287669,Blocked,Normal,Right Foot,107.5,34.7,0
Thomas Vermaelen,Barcelona,72,0.25733197,Goal,Half Volley,Left Foot,108.2,41.4,1
Luis Alberto Suárez Díaz,Barcelona,76,0.13889943,Off T,Normal,Left Foot,115.1,31.6,0
José Luis García del Pozo,Málaga,79,0.036672786,Off T,Normal,Right Foot,95.1,49.0,0
Lionel Andrés Messi Cuccittini,Barcelona,83,0.057921093,Saved,Normal,Left Foot,108.9,32.0,0
Charles Días Barbosa de Oliveira,Málaga,92,0.21121202,Blocked,Normal,Right Foot,111.2,39.6,0
Sabin Merino Zuloaga,Athletic Club,14,0.03175368,Saved,Normal,Right Foot,89.2,35.4,0
Andrés Iniesta Luján,Barcelona,20,0.064737946,Blocked,Normal,Left Foot,102.9,39.8,0
Aritz Aduriz Zubeldia,Athletic Club,23,0.07195666,Off T,Normal,Head,113.3,48.5,0
Lionel Andrés Messi Cuccittini,Barcelona,30,0.7835,Saved,Normal,Left Foot,107.9,40.1,0
Andrés Iniesta Luján,Barcelona,32,0.023617111,Off T,Normal,Right Foot,88.7,32.1,0
Luis Alberto Suárez Díaz,Barcelona,33,0.18893367,Saved,Normal,Right Foot,113.0,48.6,0
Lionel Andrés Messi Cuccittini,Barcelona,37,0.038241796,Blocked,Normal,Left Foot,90.1,48.7,0
Lionel Andrés Messi Cuccittini,Barcelona,37,0.024216257,Off T,Half Volley,Left Foot,92.8,48.6,0
Aymeric Laporte,Athletic Club,40,0.06884392,Blocked,Half Volley,Left Foot,109.6,38.6,0
Luis Alberto Suárez Díaz,Barcelona,41,0.051640365,Blocked,Normal,Right Foot,113.6,50.6,0
Luis Alberto Suárez Díaz,Barcelona,53,0.365458,Goal,Volley,Left Foot,112.9,40.5,1
Sergi Roberto Carnicer,Barcelona,59,0.08417314,Post,Normal,Right Foot,107.1,52.9,0
Markel Susaeta Laskurain,Athletic Club,76,0.025328133,Off T,Normal,Right Foot,99.7,55.9,0
Ibai Gómez Pérez,Athletic Club,79,0.09658224,Off T,Half Volley,Right Foot,107.7,32.4,0
Lionel Andrés Messi Cuccittini,Barcelona,86,0.11785116,Saved,Normal,Left Foot,103.8,35.6,0
Aymeric Laporte,Athletic Club,92,0.006332444,Saved,Normal,Left Foot,86.5,27.6,0
Rodrigo Javier De Paul,Valencia,2,0.065185346,Blocked,Normal,Right Foot,107.4,27.5,0
Danilo Barbosa da Silva,Valencia,2,0.015647784,Off T,Normal,Right Foot,112.2,55.5,0
Lionel Andrés Messi Cuccittini,Barcelona,4,0.2027444,Off T,Volley,Left Foot,110.1,40.7,0
Neymar da Silva Santos Junior,Barcelona,5,0.19611926,Off T,Normal,Right Foot,107.6,28.7,0
Rodrigo Javier De Paul,Valencia,9,0.033991925,Off T,Normal,Right Foot,92.0,36.1,0
Lionel Andrés Messi Cuccittini,Barcelona,9,0.056525357,Blocked,Normal,Left Foot,107.0,39.1,0
Enzo Nicolás Pérez,Valencia,16,0.024084691,Blocked,Normal,Right Foot,99.9,23.5,0
Lionel Andrés Messi Cuccittini,Barcelona,23,0.027761657,Blocked,Normal,Left Foot,95.9,51.2,0
Sergio Busquets i Burgos,Barcelona,23,0.020989403,Off T,Normal,Right Foot,90.0,44.8,0
Lionel Andrés Messi Cuccittini,Barcelona,25,0.22838086,Saved,Normal,Right Foot,112.6,33.1,0
Luis Alberto Suárez Díaz,Barcelona,33,0.090164065,Off T,Volley,Right Foot,111.8,49.5,0
Ivan Rakitić,Barcelona,35,0.049734436,Blocked,Half Volley,Right Foot,111.9,53.5,0
Ivan Rakitić,Barcelona,35,0.06071496,Blocked,Half Volley,Left Foot,110.6,50.8,0
Lionel Andrés Messi Cuccittini,Barcelona,46,0.024905056,Saved Off Target,Half Volley,Left Foot,92.5,38.2,0
Luis Alberto Suárez Díaz,Barcelona,57,0.04081217,Blocked,Normal,Left Foot,97.7,41.6,0
Luis Alberto Suárez Díaz,Barcelona,58,0.078315794,Goal,Normal,Right Foot,117.4,49.4,1
Luis Alberto Suárez Díaz,Barcelona,59,0.0663994,Saved,Normal,Right Foot,108.2,49.9,0
Daniel Parejo Muñoz,Valencia,60,0.05141273,Blocked,Half Volley,Right Foot,100.3,32.4,0
Danilo Barbosa da Silva,Valencia,60,0.040725958,Blocked,Half Volley,Right Foot,98.4,44.3,0
Neymar da Silva Santos Junior,Barcelona,73,0.11946791,Off T,Normal,Right Foot,103.1,35.2,0
Rodrigo Javier De Paul,Valencia,78,0.07035473,Saved,Normal,Right Foot,99.3,41.2,0
Zakaria Bakkali,Valencia,80,0.048977513,Off T,Normal,Right Foot,100.3,27.6,0
Santiago Mina Lorenzo,Valencia,85,0.10522822,Goal,Normal,Right Foot,105.5,46.1,1
Lionel Andrés Messi Cuccittini,Barcelona,87,0.008493287,Saved,Normal,Left Foot,92.8,60.5,0
